timestamp	open	high	low	close	volume	trades
1621426320000	3226.57	3226.57	3226.57	3226.57	0.01108282	1
1621426380000	3220.52	3220.52	3220.52	3220.52	1.02893467	1
1621426440000	3241.17	3245.74	3234.3	3241.68	3.67422821	7
1621426500000	3217.05	3217.05	3206.67	3208.19	11.76048612	35
1621426560000	3213.42	3221.96	3194.29	3194.29	0.41443775	6
1621426680000	3232.24	3232.24	3232.24	3232.24	0.04571	1
1621426860000	3194.7	3194.7	3184.74	3187.28	2.27870019	5
1621426920000	3187.92	3187.92	3187.92	3187.92	0.26204	1
1621426980000	3154.94	3155.77	3154.94	3155.77	3.97846323	4
1621427100000	3150.7	3150.7	3118.2	3118.2	0.60630528	4
1621427160000	3134.86	3150.5	3099.7	3150.5	24.50384113	17
1621427220000	3126.99	3126.99	3125.26	3125.26	3.04546426	7
1621427280000	3136.83	3136.83	3136.83	3136.83	2.86622574	1
1621427400000	3156.51	3156.71	3129.1	3129.69	0.30683378	4
1621427460000	3102.87	3102.87	3100.01	3100.29	1.56879487	4
1621427520000	3100.28	3100.83	3026.5	3100.83	30.04029872	17
1621427640000	3050.71	3050.71	3050.71	3050.71	5	2
1621427700000	3050.46	3050.71	3003.48	3050.71	4.66364835	15
1621427760000	3095.58	3095.58	3095.58	3095.58	0.09626032	1
1621427880000	3072.01	3072.01	3067.26	3067.26	1.0121816	2
1621427940000	3067.26	3067.26	3048.4	3064.19	0.38608788	6
1621428000000	3048.48	3048.48	3009.5	3009.5	7.92511	11
1621428060000	3010.34	3010.34	3000.01	3000.01	1.55338731	7
1621428120000	3000	3000	2950.02	2953.15	2.32434	9
1621428180000	2994.91	2994.91	2815.12	2953.34	6.86028621	12
1621428240000	2953.84	2986.77	2817.95	2986.77	1.02188503	6
1621428300000	2983.18	2983.18	2821.12	2821.12	0.07116471	3
1621428360000	2821.12	2980	2600	2980	8.36244906	21
1621428420000	2980	2980	2979.99	2980	0.16327651	8
1621428480000	2980	2980	2575	2575	2.55695298	19
1621428540000	2898.92	2898.92	2898.92	2898.92	0.02563821	2
1621428600000	2898.92	2898.92	2575	2575	0.4777784	5
1621428720000	2575	2880.95	2401	2880.95	20.20518935	18
1621428840000	2520.25	2800	2520.25	2711.83	1.19169414	6
1621428900000	2510	2523.6	2401	2401	2.84936918	14
1621428960000	2401.01	2401.01	2400	2400	6.55197357	11
1621429020000	2510	2510	2400.01	2510	0.91386451	8
1621429080000	2510	2621.62	2510	2621.62	0.19412015	8
1621429140000	2675.13	2675.13	2575	2575	0.08656203	3
1621429200000	2575	2707.36	2575	2707.36	0.8546913	11
1621429260000	2707.36	2707.37	2667.13	2667.13	0.40898723	7
1621429320000	2707.37	2800	2575	2575	4.97735266	21
1621429380000	2799.89	2799.9	2667	2685.1	2.6724433	11
1621429440000	2685.1	2711.38	2667	2667	22.60092271	22
1621429500000	2667	2668.84	2542.21	2660.59	5.45894003	21
1621429560000	2661.28	2661.28	2600	2600	0.04211602	3
1621429620000	2600	2600	2600	2600	0.02820891	1
1621429680000	2600	2600	2450.34	2450.34	30.89910881	27
1621429740000	2460.58	2464.36	2453.49	2453.49	0.42491054	4
1621429800000	2464.34	2464.34	2349	2464.34	1.10846654	7
1621429860000	2355.96	2539.2	2308.54	2539.2	32.37728521	34
1621429920000	2350	2350	2350	2350	0.55497186	2
1621429980000	2354.56	2354.56	2354.56	2354.56	0.00787	1
1621430040000	2484.39	2537.32	2350.94	2537.28	4.69525361	20
1621430100000	2497.46	2561.31	2497.46	2561.31	0.59282223	4
1621430160000	2592.31	2636.92	2592.31	2636.92	1.02632975	5
1621430220000	2600	2636.08	2600	2613.41	0.90984631	13
1621430280000	2648	2701.6	2648	2701.6	0.40440733	6
1621430460000	2780.66	2780.66	2700	2700	1.09675149	5
1621430520000	2778.43	2789.95	2490.84	2789.95	86.84195887	18
1621430580000	2789.94	2898.99	2789.94	2898.99	5	6
1621430700000	2800.47	2809.88	2800.47	2809.88	4.50270066	2
1621430760000	2809.98	2899	2708.51	2708.51	21.09845037	29
1621430820000	2899	2966.06	2899	2966.06	0.88017381	5
1621430880000	2967.96	2967.96	2907.55	2907.55	10.704	9
1621430940000	2963.18	2963.18	2963.18	2963.18	0.0153556	1
1621431000000	2989.6	2989.6	2989.6	2989.6	0.37397491	1
1621431060000	2892.86	2892.86	2892.86	2892.86	0.00406324	1
1621431120000	2955.76	2999	2955.76	2999	2.11124982	5
1621431180000	2998.98	3066.31	2998.96	3066.31	4.17631263	8
1621431240000	3066.09	3081.32	3053.66	3075.82	2.34546655	6
1621431300000	3075.59	3075.84	3075.59	3075.81	2.15521672	5
1621431360000	3075.3	3075.55	3075.3	3075.55	0.11493396	2
1621431420000	3009.53	3017.63	3002.19	3002.3	5.21128014	6
1621431480000	3006.35	3028.11	2988.29	3028.09	28.68377306	33
1621431540000	3027.98	3155.79	3027.98	3071.75	17.11295998	12
1621431660000	3118.51	3118.51	3118.51	3118.51	0.21345151	2
1621431720000	3118.49	3118.49	3118.49	3118.49	0.38479915	1
1621431780000	3135.09	3135.09	3104.18	3133.62	1.79568	4
1621431840000	3130.9	3130.91	3130.89	3130.89	3.09164629	3
1621431900000	3102.34	3132.6	3069.45	3069.49	5.1996398	10
1621431960000	3051.42	3051.42	2921.87	2921.87	9.50223045	15
1621432020000	2921.87	3122.22	2897.25	2897.52	6.81076675	14
1621432080000	2995.43	2995.43	2995.43	2995.43	0.39574215	1
1621432140000	2872.18	2937.61	2872.18	2937.61	0.3850186	2
1621432260000	2937.5	2960.88	2937.5	2960.88	1.31231932	7
1621432320000	2960.58	2982.88	2937.64	2982.88	4.42839335	15
1621432380000	3004.71	3041.18	3004.69	3041.18	6.95961311	10
1621432440000	3088.92	3096.64	3085.58	3096.64	2.86701963	8
1621432500000	3095.56	3160.71	3085.72	3085.72	6.55404101	11
1621432560000	3075.37	3075.37	3010.24	3010.24	10.82379028	19
1621432620000	3051.21	3051.21	3010.24	3010.24	0.30000002	2
1621432680000	3040.46	3040.46	3040.46	3040.46	0.3	1
1621432740000	3040.46	3040.46	3036.87	3040.45	0.76057669	4
1621432800000	3070	3172.35	3070	3172.35	16.45077966	10
1621432860000	2962.55	2962.55	2962.53	2962.53	10.42727612	4
1621432980000	2956.66	2956.66	2944.88	2944.88	7.26184763	10
1621433040000	2894.65	2894.87	2894.6	2894.62	3.49537	5
1621433100000	2880	2880	2880	2880	1	4
1621433160000	2881.27	2894	2881.27	2894	10.4292538	10
1621433220000	2894	2931.54	2894	2931.54	0.54757909	6
1621433280000	2913.63	2913.88	2913.62	2913.88	2.67888171	5
1621433340000	2959.65	2959.65	2959.65	2959.65	2.12252751	3
1621433400000	2959.78	2959.78	2943.27	2943.27	0.96283135	5
1621433460000	2955.73	3001.16	2876.91	2876.91	24.14781709	17
1621433520000	2940.15	2940.15	2909.8	2925.89	1.58811442	5
1621433580000	2925.88	2925.88	2925.87	2925.87	5.00032254	15
1621433640000	2972.59	2977.21	2968.8	2968.8	5.03911357	7
1621433700000	2968.55	2981.5	2968.55	2981.5	7.564404	3
1621433760000	2973.69	2997.12	2973.69	2991.54	1.74360399	13
1621433820000	2970.08	2976.78	2939.16	2971.03	4.0667306	13
1621434000000	3001.85	3001.85	3001.85	3001.85	0.76065935	1
1621434060000	3005.11	3010	3005.11	3010	0.60034562	5
1621434120000	3031.51	3054.77	3031.51	3054.77	2.07670535	5
1621434300000	3057.34	3057.34	3057.34	3057.34	0.12135422	1
1621434360000	3020.13	3020.13	3020.13	3020.13	0.01655557	1
1621434420000	3018.76	3030.39	3018.76	3030.39	1.32027144	5
1621434480000	3018.46	3018.46	3011.95	3011.95	5.12448957	5
1621434540000	3036.44	3036.44	3036.44	3036.44	0.014243	1
1621434600000	3037.41	3037.41	3011.57	3011.57	1.04458261	5
1621434660000	3022.71	3023	3000.55	3000.55	8.18642588	23
1621434720000	3019.78	3026.33	3019.78	3022.88	1.96962144	8
1621434900000	2992.25	3001.3	2900.84	2900.84	7.76017459	11
1621434960000	2964.68	2964.93	2939.88	2939.88	0.48980437	3
1621435020000	2939.87	2939.89	2939.6	2939.88	2.92267254	7
1621435080000	2939.89	2943.11	2939.89	2943.11	4.54862942	6
1621435140000	2954.31	2954.31	2953.88	2954	1.89062381	5
1621435200000	2947.94	2947.94	2947.94	2947.94	3.987	6
1621435260000	2933.08	2955	2932.25	2955	16.20226267	14
1621435320000	2931.95	2931.97	2900	2900	3.07685709	11
1621435380000	2897.72	2897.72	2825	2825	52.31273438	17
1621435440000	2835.3	2880.14	2750	2869.25	153.2996179	35
1621435500000	2869.09	2922.37	2869.08	2922.37	19.91109798	23
1621435560000	2950.42	2971.96	2950.41	2971.92	7.2538533	12
1621435620000	2926.33	2926.33	2926.33	2926.33	1.58810611	1
1621435680000	2963.48	2973.48	2963.47	2973.48	8.24732369	12
1621435740000	2965.53	2965.53	2965.53	2965.53	0.0405	2
1621435800000	2988.71	3023.82	2988.71	3023.82	16.77743561	27
1621436040000	3000.01	3000.01	3000.01	3000.01	0.31817181	1
1621436220000	3050.74	3075.33	3050.74	3072.25	6.57844	3
1621436280000	3100	3100	3100	3100	0.315	1
1621436340000	3117.15	3127.2	3117.15	3127.2	2.33783848	3
1621436400000	3140.98	3217.18	3132.28	3132.52	18.4178989	12
1621436460000	3115.61	3115.61	3115.61	3115.61	1.46581	1
1621436580000	3126.4	3126.4	3084.23	3084.23	0.18948736	3
1621436700000	3089.71	3089.73	3089.71	3089.73	1.29326025	17
1621436760000	3089.73	3161.23	3089.24	3161.23	31.45860261	12
1621436820000	3109.72	3109.72	3109.72	3109.72	0.024769	1
1621436880000	3164.94	3220.9	3164.94	3217.18	0.53443674	4
1621436940000	3145.01	3145.01	3127.92	3145	3.11313273	10
1621437000000	3178.46	3286.44	3178.46	3286.44	19.61970035	12
1621437060000	3169.03	3200	3168.74	3169	0.84593969	10
1621437120000	3168.71	3169.11	3150.72	3150.72	3.968538	7
1621437180000	3169.11	3169.11	3169.11	3169.11	1.17804283	3
1621437300000	3236.46	3279.65	3236.46	3279.65	9.20317413	6
1621437360000	3262.07	3262.46	3262.07	3262.46	0.03013	2
1621437480000	3236.91	3236.91	3236.91	3236.91	0.24867883	1
1621437540000	3264.45	3264.45	3264.45	3264.45	0.024892	2
1621437600000	3298.51	3298.51	3298.51	3298.51	0.00642784	1
1621437660000	3281.72	3281.72	3268.89	3268.89	1.6165062	6
1621437840000	3243.15	3243.15	3213.23	3219.92	7.57247773	14
1621437900000	3220.42	3220.42	3220.42	3220.42	3.711	5
1621437960000	3231.77	3234.2	3231.77	3234.2	1.55	2
1621438020000	3209.86	3312.09	3209.86	3312.09	28.75308815	13
1621438080000	3192.18	3192.18	3167.31	3167.31	15.07510968	19
1621438140000	3187.54	3213.81	3187.54	3212.85	0.96269246	14
1621438200000	3188.49	3188.69	3188.49	3188.49	0.261124	6
1621438260000	3203.43	3211.02	3188.91	3209.51	2.73305356	7
1621438320000	3211.87	3261.37	3211.87	3250	10.95311657	6
1621438380000	3250	3250	3248.92	3249.11	1.9718323	5
1621438440000	3245.47	3250	3245.47	3250	3.69679088	9
1621438560000	3283.91	3303.17	3275.02	3275.02	8.31593446	11
1621438620000	3274.61	3274.93	3274.61	3274.93	1	5
1621438740000	3284.7	3290.52	3282.44	3282.44	1.56817421	6
1621438800000	3272.35	3284.56	3237.15	3254.82	15.03271416	52
1621438860000	3254.82	3254.82	3254.82	3254.82	0.68016231	3
1621438920000	3290.83	3290.83	3268.49	3268.49	5.099999	10
1621439040000	3309.59	3342.74	3309.59	3330.03	23.59137765	13
1621439100000	3327.63	3327.93	3324.35	3324.35	0.4300476	5
1621439340000	3333.32	3333.32	3333.19	3333.19	3.43344375	18
1621439460000	3371.68	3387.99	3316.93	3358.27	7.8097961	26
1621439520000	3348.15	3348.15	3320	3320	0.9	3
1621439580000	3328.47	3411.33	3316.55	3411.33	18.40321621	11
1621439640000	3347.92	3347.92	3307.84	3334.29	2.87518154	7
1621439700000	3335.54	3337.4	3335.54	3337.4	3	2
1621439760000	3334.18	3416.07	3318.43	3362.98	23.58	13
1621439820000	3362.98	3442.78	3362.98	3375.65	29.46893852	8
1621439940000	3378.08	3378.08	3350	3350	0.46766197	2
1621440000000	3342.17	3420.91	3342.17	3358.9	30.5576398	12
1621440060000	3326.03	3340.21	3306.06	3307.1	5.67014222	11
1621440120000	3307.1	3307.1	3287.27	3287.29	9.22265701	12
1621440180000	3271.22	3307.1	3254.83	3307.1	18.84072784	26
1621440240000	3307.08	3312.84	3307.08	3312.84	8.36930694	13
1621440300000	3351.74	3352.14	3330.25	3330.25	3.96235746	8
1621440360000	3330.25	3330.25	3298.2	3298.2	11.09536783	18
1621440420000	3300	3327.81	3300	3308.48	6.72494194	17
1621440480000	3296.34	3303.27	3296.34	3303.27	4.00886588	22
1621440540000	3296.34	3296.34	3296.34	3296.34	0.07930448	5
1621440600000	3287.82	3293.72	3277.71	3278.27	2.3377795	11
1621440660000	3269.35	3269.35	3266.42	3266.44	2.15949073	15
1621440720000	3251.64	3251.64	3225.55	3225.55	2.50557723	5
1621440780000	3223.74	3223.74	3181.74	3211.52	10.62488793	32
1621440840000	3211.52	3235.35	3211.52	3234.84	2.89395143	13
1621440900000	3216.55	3248.16	3216.53	3238.9	4.92072205	16
1621440960000	3245.7	3315.75	3233.85	3242.39	11.10494545	25
1621441020000	3243.5	3243.5	3229	3232.04	11.55544397	30
1621441080000	3246.59	3246.59	3246.59	3246.59	0.00857339	1
1621441140000	3295.61	3296	3295.61	3296	0.45222425	5
1621441200000	3259.02	3267.42	3231.39	3267.42	1.52880137	8
1621441260000	3245.48	3276.71	3245.48	3276.71	5.21913	7
1621441320000	3260.96	3264.05	3260.96	3264.05	6.91880561	36
1621441440000	3289.32	3289.32	3264.33	3264.33	4.05558086	10
1621441500000	3265.56	3265.71	3264.05	3264.05	7.85760802	20
1621441560000	3264.05	3264.05	3263.9	3263.9	0.12959003	2
1621441620000	3268.99	3269.02	3268.99	3269.02	1.73559994	3
1621441800000	3312.24	3312.24	3293.59	3295.53	3.95389198	3
1621441860000	3316.97	3325.61	3296.95	3325.61	1.13594551	4
1621441980000	3315.75	3327.93	3315.75	3327.93	1.11841	4
1621442040000	3354.04	3354.04	3354.04	3354.04	0.02937	1
1621442100000	3370.73	3424.68	3368.07	3368.07	12.49554605	25
1621442160000	3368.07	3368.34	3368.07	3368.34	0.84413172	8
1621442220000	3381.88	3381.88	3381.88	3381.88	0.1445	1
1621442280000	3380.44	3448.99	3380.44	3448.99	11.34083003	11
1621442340000	3399.2	3415.34	3399.2	3415.34	0.74267587	3
1621442400000	3415.34	3499	3415.34	3499	39.76136	8
1621442460000	3435.83	3436.6	3435.83	3436.6	2.5	2
1621442520000	3490.05	3490.74	3490.05	3490.74	4.82700068	6
1621442580000	3464.38	3464.38	3450	3458.98	6.69666143	16
1621442640000	3464.32	3464.34	3450.01	3455.71	1.10717848	8
1621442700000	3464.32	3491.31	3464.32	3491.31	2.40975803	3
1621442760000	3487.34	3487.34	3487.34	3487.34	0.01412	1
1621442820000	3493.62	3499	3493.62	3499	66.80819923	33
1621442880000	3499	3499	3499	3499	33.93781108	55
1621442940000	3499	3500	3464.65	3498.13	48.45536669	87
1621443000000	3499.03	3503.92	3499	3503.92	7.14594664	19
1621443060000	3522.35	3522.35	3481.32	3481.32	6.36730931	8
1621443120000	3467.62	3493.47	3460	3493.46	15.09066045	34
1621443180000	3470.45	3470.45	3470.45	3470.45	0.01169113	1
1621443240000	3460.59	3460.59	3450	3450	14.63203486	21
1621443300000	3435.3	3435.3	3435.3	3435.3	0.06546964	1
1621443360000	3400	3400	3400	3400	0.02924632	1
1621443420000	3406.97	3438.92	3406.97	3438.92	2.50756	5
1621443480000	3445.33	3484.65	3445.33	3484.65	10.80801189	20
1621443600000	3481.93	3481.95	3481.93	3481.95	3.302	4
1621443660000	3555.55	3555.55	3516.72	3550.44	1.33931304	3
1621443720000	3538.77	3547.56	3513.17	3520.58	11.7087718	26
1621443780000	3521.15	3521.15	3509.82	3509.82	0.27888	2
1621443840000	3494.56	3511.11	3465.54	3465.54	4.09952413	15
1621443900000	3490.61	3561.94	3473.86	3559.63	15.33933422	23
1621443960000	3537.53	3537.53	3489.18	3519.44	2.62927307	11
1621444080000	3479.34	3479.34	3479.34	3479.34	0.1	1
1621444140000	3458.15	3458.15	3458.15	3458.15	0.10764702	1
1621444200000	3453.01	3461.43	3453.01	3461.43	0.31941462	5
1621444260000	3484.63	3484.63	3484.63	3484.63	3.279	4
1621444320000	3501.98	3502.25	3500.03	3500.03	5.50960465	6
1621444440000	3516.27	3516.27	3498.51	3498.51	6.18861161	9
1621444500000	3500.89	3520.92	3500.89	3520.92	3.317625	6
1621444560000	3519.3	3547.59	3519.3	3547.59	3.74799	10
1621444620000	3544.79	3550	3529.04	3546.33	11.89183953	23
1621444680000	3537.59	3547.58	3537.39	3547.58	3.08922454	12
1621444740000	3537.69	3540.51	3519.3	3519.3	3.82477758	12
1621444800000	3518.71	3518.71	3511.24	3511.24	1.52572	2
1621444860000	3508.4	3508.4	3500.89	3500.89	2.75004814	4
1621444920000	3492.52	3498.03	3492.52	3498.03	6.26598366	7
1621444980000	3484.05	3517.45	3484	3517.45	6.56989336	8
1621445040000	3501.48	3501.48	3501.47	3501.47	6.36882817	9
1621445100000	3501.47	3549.99	3501.47	3549.99	5.05189434	8
1621445160000	3509.91	3509.91	3509.91	3509.91	0.14014124	1
1621445220000	3517.51	3517.76	3517.51	3517.76	1.03167462	2
1621445280000	3524.14	3524.14	3524.14	3524.14	0.135	1
1621445400000	3518.43	3524.14	3484.01	3484.01	5.28984434	9
1621445460000	3484.01	3537.26	3467.62	3537.26	16.57706616	24
1621445520000	3460.95	3464.78	3460.95	3460.97	6.92868676	10
1621445580000	3460.97	3511.78	3460.97	3466.91	3.71349106	14
1621445640000	3453	3453	3422.14	3422.14	2.34123156	6
1621445700000	3425.9	3425.9	3419.75	3419.75	1	5
1621445820000	3450.25	3462.73	3450.25	3461.49	6.57201286	10
1621445880000	3466.37	3466.77	3461.61	3461.61	1.36938	6
1621445940000	3438.91	3438.91	3422.41	3434.49	1.07350906	10
1621446000000	3432.7	3433.2	3413.48	3413.48	7.20343	15
1621446060000	3413.48	3413.48	3400	3400	0.17490394	4
1621446120000	3400.01	3409.45	3400	3400	4.79441526	10
1621446180000	3380.38	3380.38	3350.36	3366.99	10.27470141	23
1621446240000	3359.73	3359.75	3359.73	3359.75	0.36460914	2
1621446300000	3366.51	3405.92	3366.51	3405.63	5.32632713	35
1621446360000	3381.21	3381.21	3370.37	3370.37	4.61590738	17
1621446420000	3357.06	3357.06	3349.7	3349.7	0.56950486	5
1621446480000	3348.18	3364.79	3345.98	3345.98	1.7044	3
1621446540000	3366.5	3366.51	3315.4	3366.51	11.48801684	14
1621446660000	3361.1	3377.52	3323.07	3377.27	11.74543037	25
1621446720000	3372.14	3374.69	3372.14	3374.69	3.50073	5
1621446780000	3372.91	3372.91	3372.91	3372.91	0.29336375	1
1621446840000	3375.71	3402.18	3375.71	3402.18	4.04388988	14
1621446900000	3390.35	3411.64	3390.35	3411.64	2.43977225	4
1621446960000	3434.37	3469.69	3434.37	3469.69	0.45	3
1621447020000	3420.78	3421.04	3399.18	3399.18	3.65632778	12
1621447080000	3399.18	3399.18	3399.18	3399.18	2.71685455	9
1621447140000	3395.45	3395.74	3380.19	3380.19	0.88703367	3
1621447200000	3374.44	3395.74	3374.44	3377.68	3.43302111	6
1621447320000	3371.86	3371.86	3335.28	3365.33	4.48819473	11
1621447500000	3308	3308	3279.76	3300	7.65690473	14
1621447560000	3262.79	3262.79	3254.17	3262.79	0.45091524	3
1621447680000	3296.99	3296.99	3296.99	3296.99	0.171111	1
1621447740000	3281.45	3281.45	3227.54	3227.54	2.62012841	5
1621447860000	3256.49	3264.11	3221.98	3221.98	2.65463	10
1621447920000	3242.43	3258.59	3242.43	3258.59	0.02960141	2
1621447980000	3259.88	3259.88	3222.58	3222.58	0.15172027	2
1621448040000	3212.57	3212.57	3172.56	3172.56	12.78311602	11
1621448100000	3211.23	3215.61	3211.23	3215.61	0.39925334	10
1621448220000	3197.7	3197.71	3162.67	3162.67	2.43672239	6
1621448280000	3179.78	3179.78	3179.78	3179.78	0.02218461	1
1621448340000	3173.27	3173.27	3173.01	3173.01	1.70781588	6
1621448400000	3193.24	3193.24	3150	3153.19	2.009105	7
1621448460000	3171.02	3171.02	3171.02	3171.02	0.24	2
1621448520000	3199.21	3200	3184.39	3184.39	1.15312495	5
1621448580000	3191.69	3211.97	3191.69	3211.97	1.98293623	6
1621448640000	3227.7	3227.7	3227.7	3227.7	0.024385	1
1621448700000	3222.99	3222.99	3222.99	3222.99	0.15733163	1
1621448760000	3250	3250	3231.55	3231.55	3.98164452	10
1621448820000	3244.85	3263.09	3244.85	3263.09	4.77265759	6
1621449000000	3281.3	3281.3	3281.3	3281.3	0.03002	1
1621449060000	3276.01	3276.26	3276.01	3276.26	1.05285548	2
1621449120000	3250.68	3250.68	3250.68	3250.68	2.9987	3
1621449180000	3278.2	3278.2	3278.2	3278.2	0.2	1
1621449240000	3254.95	3254.95	3244.02	3244.02	0.87577917	2
1621449360000	3231.43	3231.43	3230.78	3230.78	2	6
1621449420000	3241.67	3242.28	3241.67	3242.28	0.70666383	4
1621449480000	3208.56	3208.56	3182.39	3182.39	0.054725	5
1621449540000	3198.99	3198.99	3198.99	3198.99	0.15397	1
1621449600000	3184.17	3184.17	3184.17	3184.17	6.29779136	1
1621449660000	3184.21	3192	3184.21	3192	0.54137561	2
1621449840000	3150	3150	3131.71	3131.71	0.08135075	3
1621449900000	3113.75	3159.26	3113.75	3159.26	0.3304594	3
1621449960000	3156.38	3195.91	3133.18	3133.18	13.54886651	13
1621450020000	3133.18	3164.9	3133.18	3164.9	0.31803479	4
1621450080000	3163.19	3175.31	3152.18	3175.31	3.40291239	8
1621450320000	3172.02	3215.71	3172.02	3215.71	3.48667404	8
1621450380000	3200.95	3201.2	3200.95	3201.2	1.23106	2
1621450440000	3204.54	3204.79	3204.54	3204.79	0.1	2
1621450500000	3189.64	3215.38	3189.12	3215.38	0.47889	3
1621450560000	3174.41	3198.04	3174.18	3198.04	1.27895536	4
1621450620000	3201.55	3201.55	3201.55	3201.55	0.12939	1
1621450680000	3179.73	3179.73	3179.73	3179.73	0.34252212	1
1621450800000	3177.85	3177.85	3177.85	3177.85	0.0063	1
1621450860000	3169.34	3213.23	3169.34	3213.23	7.08783707	11
1621450920000	3197.4	3197.4	3188.29	3188.29	0.03750971	2
1621450980000	3186.6	3186.6	3186.6	3186.6	0.92061639	1
1621451040000	3176.54	3176.54	3176.54	3176.54	0.42075304	1
1621451160000	3193.15	3193.15	3193.15	3193.15	0.4864	1
1621451220000	3173.29	3173.29	3164.64	3164.89	7.8441828	18
1621451280000	3160.5	3173.19	3160.5	3173.19	6.05058132	11
1621451460000	3195.23	3195.23	3195.23	3195.23	0.28845754	1
1621451580000	3219.55	3219.55	3219.55	3219.55	3.606	4
1621451640000	3218.17	3218.17	3218.17	3218.17	0.05219273	1
1621451760000	3203.59	3203.59	3203.27	3203.27	2.90352593	6
1621451820000	3211.94	3211.94	3186.93	3186.93	0.13724443	2
1621451880000	3175	3175	3144	3144.26	4.0261693	10
1621451940000	3172.92	3172.92	3172.92	3172.92	0.42968324	4
1621452000000	3172.92	3172.92	3172.9	3172.9	4.12578758	15
1621452060000	3152.33	3152.33	3152.33	3152.33	0.04765174	1
1621452120000	3141.25	3141.25	3127.6	3127.6	1.00E+01	8
1621452240000	3168.16	3191.05	3168.06	3191.05	1.71624	4
1621452360000	3219.23	3227.41	3219.23	3227.41	1.97624	5
1621452420000	3214.95	3215.04	3214.95	3215.04	0.3044	2
1621452480000	3188.17	3204.95	3172.18	3203.7	7.08020592	11
1621452660000	3173	3173	3159.43	3161.08	3.50401141	7
1621452720000	3169.61	3169.61	3169.61	3169.61	0.29163344	3
1621452780000	3150	3150.92	3150	3150.92	0.02008598	2
1621452900000	3169.06	3182.97	3169.06	3182.97	0.06859883	2
1621453140000	3145.82	3167.14	3130.77	3167.14	5.08415114	9
1621453200000	3161.43	3161.43	3161.43	3161.43	0.12418	1
1621453320000	3173.56	3179.62	3173.56	3179.62	1.76698376	2
1621453380000	3177.17	3177.17	3177.14	3177.14	0.97225	3
1621453440000	3208.19	3208.19	3190.14	3190.14	0.64193	2
1621453500000	3195.68	3195.68	3188.09	3194.22	1.86577795	5
1621453620000	3207.5	3207.5	3207.5	3207.5	0.05307012	1
1621453740000	3209.38	3209.63	3209.38	3209.63	1	2
1621453800000	3222.76	3222.76	3183.44	3183.44	1.14396399	4
1621453860000	3179	3179	3179	3179	1	4
1621453920000	3158.42	3158.53	3158.42	3158.53	0.10911	2
1621453980000	3140	3140	3140	3140	0.0783571	1
1621454040000	3144.6	3163.23	3144.6	3163.23	0.08840144	2
1621454100000	3145.18	3160.59	3144.92	3156.68	0.7188961	4
1621454220000	3156.66	3156.66	3156.66	3156.66	0.0156	1
1621454340000	3164.96	3165.17	3155.25	3155.25	1.68598275	4
1621454520000	3209.67	3214.07	3209.67	3214.07	1.30105139	4
1621454580000	3246.85	3277.17	3222.82	3277.17	3.2454077	7
1621454760000	3249.36	3249.36	3241.94	3243.85	0.8291011	4
1621454820000	3278.91	3279.13	3243.5	3245	2.63438283	6
1621455000000	3264.49	3271.18	3262.77	3271.18	3.75389711	9
1621455120000	3251.28	3251.38	3238.96	3251.38	2.62433743	12
1621455180000	3230.79	3230.79	3230.78	3230.78	0.98838389	2
1621455240000	3252.97	3252.97	3249.88	3249.88	0.60039	4
1621455300000	3234.31	3239.23	3233.79	3239.23	0.80499057	4
1621455360000	3239.23	3239.23	3239.23	3239.23	3.12434387	6
1621455420000	3239.23	3239.23	3229.37	3229.37	0.96986192	3
1621455480000	3223.32	3223.32	3223.32	3223.32	0.01716208	1
1621455600000	3245.84	3245.84	3245.83	3245.84	0.97749955	3
1621455720000	3244.64	3251.36	3244.64	3251.36	0.87266238	3
1621455840000	3236.14	3247.42	3236.14	3241.88	3.13883456	5
1621455960000	3247.25	3247.25	3247.25	3247.25	0.14714	1
1621456080000	3225.78	3225.78	3225.78	3225.78	0.221	1
1621456140000	3221.27	3221.27	3221.27	3221.27	0.02100534	1
1621456200000	3229.33	3229.33	3229.33	3229.33	0.42877218	1
1621456260000	3231.55	3231.55	3231.55	3231.55	0.27632383	1
1621456380000	3225.79	3225.79	3221.9	3221.91	0.82078671	3
1621456440000	3201	3202	3200	3200	3.00857853	13
1621456500000	3198.74	3225.86	3198.74	3204.16	0.72630825	4
1621456560000	3200.87	3200.87	3200.87	3200.87	0.369471	1
1621456620000	3168.89	3168.89	3165.03	3165.03	0.049086	2
1621456680000	3177.92	3177.92	3177.92	3177.92	1.64529258	10
1621456800000	3168.12	3184.7	3168.12	3168.37	2.01475412	7
1621456860000	3168.12	3168.12	3163.25	3163.27	4.30693206	7
1621456920000	3176.14	3176.14	3176.14	3176.14	0.0831777	1
1621456980000	3163.28	3163.28	3163.28	3163.28	0.0503756	1
1621457040000	3163.27	3163.27	3154.72	3154.9	1.58703581	5
1621457100000	3150.89	3150.89	3150.89	3150.89	0.20102455	1
1621457160000	3166.73	3166.74	3150	3150	5.67468147	16
1621457280000	3146.4	3146.4	3105.13	3105.13	15.07713431	12
1621457400000	3149.01	3149.01	3145	3145	0.41205806	3
1621457460000	3158.05	3158.05	3158.05	3158.05	0.024452	1
1621457520000	3163.6	3163.6	3163.6	3163.6	0.19591749	2
1621457580000	3145	3145	3070.42	3070.42	1.08855556	10
1621457640000	3103.72	3107.96	3075.76	3075.76	0.7238203	3
